,fraction,mean,well,strain,sal,las,iptg,chlor,replicate,condition,plate
43,0.8934062844661664,3.486863873488337,D08,stem,10.0,3,100,+,1,10.0 sal +chlor,1
44,0.0,,E08,stem,10.0,3,0,+,2,10.0 sal +chlor,1
45,1.0,3.285078371935313,F08,stem,10.0,3,10,+,2,10.0 sal +chlor,1
46,1.0,3.4760009740641076,G08,stem,10.0,3,30,+,2,10.0 sal +chlor,1
47,0.8939538029121494,3.555842454186546,H08,stem,10.0,3,100,+,2,10.0 sal +chlor,1
48,1.0,2.564598417153059,A11,ctrl,0.0,0,0,-,1,naive,1
49,1.0,3.643854091447473,B11,ctrl,0.0,0,10,-,1,naive,1
50,0.9414043982769636,4.137980978389964,C11,ctrl,0.0,0,30,-,1,naive,1
51,0.5261231857181713,3.346176267064118,D11,ctrl,0.0,0,100,-,1,naive,1
52,1.0,2.579164055062729,E11,ctrl,0.0,0,0,-,2,naive,1
53,0.9931766795865633,3.588312754082707,F11,ctrl,0.0,0,10,-,2,naive,1
54,0.9628647772938627,4.024033079917305,G11,ctrl,0.0,0,30,-,2,naive,1
55,0.5617277849164772,3.3783212121436685,H11,ctrl,0.0,0,100,-,2,naive,1
0,0.35904187002311844,2.3655712685984853,A01,stem,5.0,3,0,-,1,5.0 sal,2
1,0.43394237526352775,3.302976706467626,B01,stem,5.0,3,10,-,1,5.0 sal,2
2,0.12004761095051862,2.86193637371996,C01,stem,5.0,3,30,-,1,5.0 sal,2
3,0.10646783055090049,2.629153517213011,D01,stem,5.0,3,100,-,1,5.0 sal,2
4,0.0,,E01,stem,5.0,3,0,-,2,5.0 sal,2
5,0.342856520223152,3.163517944985009,F01,stem,5.0,3,10,-,2,5.0 sal,2
6,0.11159916773502028,2.6858499530247384,G01,stem,5.0,3,30,-,2,5.0 sal,2
7,0.1629789065863108,2.84393892428657,H01,stem,5.0,3,100,-,2,5.0 sal,2
8,1.0,2.6336132619476382,A02,stem,7.5,3,0,-,1,7.5 sal,2
9,0.9134279294274301,3.6593643128164466,B02,stem,7.5,3,10,-,1,7.5 sal,2
10,0.7182118852021765,3.675284407448925,C02,stem,7.5,3,30,-,1,7.5 sal,2
11,0.48030123722431417,3.3407981260148554,D02,stem,7.5,3,100,-,1,7.5 sal,2
12,1.0,2.672952361314319,E02,stem,7.5,3,0,-,2,7.5 sal,2
13,0.897815508851848,3.6116573591942243,F02,stem,7.5,3,10,-,2,7.5 sal,2
14,0.828247746630282,3.830190856290608,G02,stem,7.5,3,30,-,2,7.5 sal,2
15,0.6801228232161646,3.516720589587462,H02,stem,7.5,3,100,-,2,7.5 sal,2
16,1.0,2.7688514933918955,A03,stem,10.0,3,0,-,1,10.0 sal,2
17,0.9716162567020014,3.638650173083569,B03,stem,10.0,3,10,-,1,10.0 sal,2
18,0.7895473041709054,4.048538075345971,C03,stem,10.0,3,30,-,1,10.0 sal,2
19,0.3930695629687096,3.3657453955419,D03,stem,10.0,3,100,-,1,10.0 sal,2
20,1.0,2.7584782594976627,E03,stem,10.0,3,0,-,2,10.0 sal,2
21,1.0,3.597642327020068,F03,stem,10.0,3,10,-,2,10.0 sal,2
22,0.7553722221022396,4.059823567298153,G03,stem,10.0,3,30,-,2,10.0 sal,2
23,0.5724826694865468,3.542117068293251,H03,stem,10.0,3,100,-,2,10.0 sal,2
24,0.0,,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,2
25,0.20707462999895035,2.9203707918859916,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,2
26,0.14018037135278513,2.9057483539368136,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,2
27,0.093727394853777,2.5685451248822506,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,2
28,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,2
29,0.2744926857313204,3.043566898350412,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,2
30,0.11911804248453886,2.8467625272438783,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,2
31,0.09851304980763231,2.5732616169918434,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,2
32,1.0,2.687639579415811,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,2
33,0.7827039993382687,3.5805991282365555,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,2
34,0.6841016424959251,3.70247036918848,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,2
35,0.5550436821681296,3.4419915449637677,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,2
36,1.0,2.6342269050838154,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,2
37,0.8492419127125407,3.6052529637008703,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,2
38,0.7003235845751149,3.714520260973847,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,2
39,0.5736709075848007,3.451081713852103,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,2
40,1.0,2.737664759772322,A08,stem,10.0,3,0,+,1,10.0 sal +chlor,2
41,0.9572368421052632,3.6082388562719405,B08,stem,10.0,3,10,+,1,10.0 sal +chlor,2
42,1.0,4.11455908279321,C08,stem,10.0,3,30,+,1,10.0 sal +chlor,2
43,0.8983582212688722,3.8172375059816566,D08,stem,10.0,3,100,+,1,10.0 sal +chlor,2
44,1.0,2.7485368951628986,E08,stem,10.0,3,0,+,2,10.0 sal +chlor,2
45,1.0,3.6315133136555193,F08,stem,10.0,3,10,+,2,10.0 sal +chlor,2
46,1.0,4.078960473404486,G08,stem,10.0,3,30,+,2,10.0 sal +chlor,2
47,0.8771186440677966,3.8085441506414064,H08,stem,10.0,3,100,+,2,10.0 sal +chlor,2
48,1.0,2.707809893093645,A11,ctrl,0.0,0,0,-,1,naive,2
49,0.9569846504621148,3.7038906882332974,B11,ctrl,0.0,0,10,-,1,naive,2
50,0.07201135154310039,2.8329796012835056,C11,ctrl,0.0,0,30,-,1,naive,2
51,0.15491336737256214,2.8558696225034788,D11,ctrl,0.0,0,100,-,1,naive,2
52,1.0,2.7148499459195734,E11,ctrl,0.0,0,0,-,2,naive,2
53,0.9688200488701306,3.6663356240651,F11,ctrl,0.0,0,10,-,2,naive,2
54,0.06892062158756825,2.71855553880911,G11,ctrl,0.0,0,30,-,2,naive,2
55,0.19694258510614795,2.9230047930127796,H11,ctrl,0.0,0,100,-,2,naive,2
0,0.0,,A01,stem,5.0,3,0,-,1,5.0 sal,3
1,0.49351473730983264,3.3992191470832456,B01,stem,5.0,3,10,-,1,5.0 sal,3
2,0.17786561264822134,3.05230333533445,C01,stem,5.0,3,30,-,1,5.0 sal,3
3,0.10525429437521051,2.995580804161403,D01,stem,5.0,3,100,-,1,5.0 sal,3
4,0.0,,E01,stem,5.0,3,0,-,2,5.0 sal,3
5,0.4371863552628793,3.3085510458501717,F01,stem,5.0,3,10,-,2,5.0 sal,3
6,0.1984203671806075,3.0176273065431607,G01,stem,5.0,3,30,-,2,5.0 sal,3
7,0.13096332191494695,2.966485725358174,H01,stem,5.0,3,100,-,2,5.0 sal,3
8,1.0,2.7206606697487405,A02,stem,7.5,3,0,-,1,7.5 sal,3
9,0.9727888364457213,3.6637499708604038,B02,stem,7.5,3,10,-,1,7.5 sal,3
10,0.6824788472815615,3.9116619545484537,C02,stem,7.5,3,30,-,1,7.5 sal,3
11,0.5495303614406509,3.3869874054783438,D02,stem,7.5,3,100,-,1,7.5 sal,3
12,1.0,2.711270981820549,E02,stem,7.5,3,0,-,2,7.5 sal,3
13,0.9629720351092059,3.64727835832841,F02,stem,7.5,3,10,-,2,7.5 sal,3
14,0.6255398942334028,3.8120627463434125,G02,stem,7.5,3,30,-,2,7.5 sal,3
15,0.6147771297202946,3.463259325477395,H02,stem,7.5,3,100,-,2,7.5 sal,3
16,1.0,2.7330052674081418,A03,stem,10.0,3,0,-,1,10.0 sal,3
17,0.9653149758650889,3.691941307292644,B03,stem,10.0,3,10,-,1,10.0 sal,3
18,0.030324298660281156,2.6197052100264546,C03,stem,10.0,3,30,-,1,10.0 sal,3
19,0.07116040589535108,2.5226898264134823,D03,stem,10.0,3,100,-,1,10.0 sal,3
20,1.0,2.72017246408456,E03,stem,10.0,3,0,-,2,10.0 sal,3
21,0.9804864196028317,3.6734234045526035,F03,stem,10.0,3,10,-,2,10.0 sal,3
22,0.025799665903607005,2.5727687333283518,G03,stem,10.0,3,30,-,2,10.0 sal,3
23,0.0961713866209873,2.6783779634729576,H03,stem,10.0,3,100,-,2,10.0 sal,3
24,0.0,,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,3
25,0.3799200554717135,3.224809614564731,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,3
26,0.16676952192874187,3.0553976471551354,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,3
27,0.19888380491207913,2.8731495025215628,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,3
28,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,3
29,0.4609122545364156,3.264238671948558,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,3
30,0.131409860373162,2.9459976719223464,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,3
31,0.17569525208626635,2.1642407320490658,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,3
32,1.0,2.6983308363022145,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,3
33,0.9197121604139715,3.6512284657896403,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,3
34,0.6969454530535213,3.8225806438980388,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,3
35,0.6156334119316403,3.4440047408801813,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,3
36,1.0,2.713188213221549,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,3
37,0.9607949959644875,3.6530496473763736,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,3
38,0.6410431542999069,3.705673285614793,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,3
39,0.6121373654536135,3.482185677666794,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,3
40,1.0,2.711474032975141,A08,stem,10.0,3,0,+,1,10.0 sal +chlor,3
41,0.9747849843165031,3.7074944940529675,B08,stem,10.0,3,10,+,1,10.0 sal +chlor,3
42,0.10518136920980926,2.8348063797913468,C08,stem,10.0,3,30,+,1,10.0 sal +chlor,3
43,0.04486890156333347,2.5720218874810583,D08,stem,10.0,3,100,+,1,10.0 sal +chlor,3
44,1.0,2.710176430581647,E08,stem,10.0,3,0,+,2,10.0 sal +chlor,3
45,0.9819064697467309,3.673598266126588,F08,stem,10.0,3,10,+,2,10.0 sal +chlor,3
46,0.38821761855386505,3.3399897337583893,G08,stem,10.0,3,30,+,2,10.0 sal +chlor,3
47,0.23812889545717406,3.1602511467546766,H08,stem,10.0,3,100,+,2,10.0 sal +chlor,3
48,1.0,2.687080420156451,A11,ctrl,0.0,0,0,-,1,naive,3
49,0.9754407933270051,3.6676934410410618,B11,ctrl,0.0,0,10,-,1,naive,3
50,0.0,,C11,ctrl,0.0,0,30,-,1,naive,3
51,0.05935324548144679,2.4156013252049573,D11,ctrl,0.0,0,100,-,1,naive,3
52,1.0,2.710530102142168,E11,ctrl,0.0,0,0,-,2,naive,3
53,0.9759366371752756,3.6630048600277916,F11,ctrl,0.0,0,10,-,2,naive,3
54,0.0,,G11,ctrl,0.0,0,30,-,2,naive,3
55,0.07051086625146988,2.487284774443842,H11,ctrl,0.0,0,100,-,2,naive,3
0,1.0,2.5680931291238434,A01,stem,5.0,3,0,-,1,5.0 sal,4
1,0.6292084297095862,3.431129756778024,B01,stem,5.0,3,10,-,1,5.0 sal,4
2,0.24051685537005055,3.256060571471444,C01,stem,5.0,3,30,-,1,5.0 sal,4
3,0.07206287000750437,2.6041586776266965,D01,stem,5.0,3,100,-,1,5.0 sal,4
4,1.0,2.528550469816768,E01,stem,5.0,3,0,-,2,5.0 sal,4
5,0.6702635879813937,3.447939753089142,F01,stem,5.0,3,10,-,2,5.0 sal,4
6,0.2669115008759155,3.284056076462497,G01,stem,5.0,3,30,-,2,5.0 sal,4
7,0.1600640256102441,3.0887158771208916,H01,stem,5.0,3,100,-,2,5.0 sal,4
8,1.0,2.706461672091786,A02,stem,7.5,3,0,-,1,7.5 sal,4
9,0.9722762546325683,3.65239537448731,B02,stem,7.5,3,10,-,1,7.5 sal,4
10,0.2891545540552163,3.45453842244888,C02,stem,7.5,3,30,-,1,7.5 sal,4
11,0.3767101222052791,3.211612408937244,D02,stem,7.5,3,100,-,1,7.5 sal,4
12,1.0,2.6928537656476066,E02,stem,7.5,3,0,-,2,7.5 sal,4
13,0.9730787258758076,3.6523724172317977,F02,stem,7.5,3,10,-,2,7.5 sal,4
14,0.18989524507479416,3.2320581153195453,G02,stem,7.5,3,30,-,2,7.5 sal,4
15,0.3761443486356483,3.246908141017658,H02,stem,7.5,3,100,-,2,7.5 sal,4
16,1.0,2.7020537590975606,A03,stem,10.0,3,0,-,1,10.0 sal,4
17,0.9722919857069934,3.6316939577341976,B03,stem,10.0,3,10,-,1,10.0 sal,4
18,0.0,,C03,stem,10.0,3,30,-,1,10.0 sal,4
19,0.027054545454545456,2.101253679939254,D03,stem,10.0,3,100,-,1,10.0 sal,4
20,1.0,2.718527821956861,E03,stem,10.0,3,0,-,2,10.0 sal,4
21,0.9681602337757215,3.6454947353778455,F03,stem,10.0,3,10,-,2,10.0 sal,4
22,0.0,,G03,stem,10.0,3,30,-,2,10.0 sal,4
23,0.035395268079409244,2.2067490011741477,H03,stem,10.0,3,100,-,2,10.0 sal,4
24,0.0,,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,4
25,0.5606834777931776,3.3708760908969544,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,4
26,0.17816519832899036,3.201418995550775,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,4
27,0.20600486658143277,2.9789670381814957,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,4
28,0.6874424693681347,2.5828813710608656,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,4
29,0.6135358545153957,3.398922954191336,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,4
30,0.24277456647398843,3.2152105336087176,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,4
31,0.11641515244841391,3.030003320575928,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,4
32,1.0,2.61680609767207,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,4
33,0.9525484014389071,3.6282121529940548,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,4
34,0.6607616993030202,3.7102536719438635,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,4
35,0.4518084971998821,3.2133812950715854,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,4
36,1.0,2.65429824859173,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,4
37,0.9603860442577936,3.6000379552762825,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,4
38,0.7103406780364331,3.756056736910109,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,4
39,0.5479420216362407,3.315896056202478,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,4
40,0.0,,A08,stem,10.0,3,0,+,1,10.0 sal +chlor,4
41,0.18158119466043418,2.6917823759073984,B08,stem,10.0,3,10,+,1,10.0 sal +chlor,4
42,0.011537914643807512,2.0437701109842576,C08,stem,10.0,3,30,+,1,10.0 sal +chlor,4
43,0.0,,D08,stem,10.0,3,100,+,1,10.0 sal +chlor,4
44,0.0,,E08,stem,10.0,3,0,+,2,10.0 sal +chlor,4
45,0.07936474008207935,2.3972358022025904,F08,stem,10.0,3,10,+,2,10.0 sal +chlor,4
46,0.05675948220863946,2.845693121173875,G08,stem,10.0,3,30,+,2,10.0 sal +chlor,4
47,0.0,,H08,stem,10.0,3,100,+,2,10.0 sal +chlor,4
48,1.0,2.6845842601108356,A11,ctrl,0.0,0,0,-,1,naive,4
49,0.9672594987873888,3.6907476711986726,B11,ctrl,0.0,0,10,-,1,naive,4
50,0.0,,C11,ctrl,0.0,0,30,-,1,naive,4
51,0.020634756538819393,1.896890364626632,D11,ctrl,0.0,0,100,-,1,naive,4
52,1.0,2.6799941953193303,E11,ctrl,0.0,0,0,-,2,naive,4
53,0.9712873284907183,3.7245359059427265,F11,ctrl,0.0,0,10,-,2,naive,4
54,0.0,,G11,ctrl,0.0,0,30,-,2,naive,4
55,0.026110531803962462,2.019583757669836,H11,ctrl,0.0,0,100,-,2,naive,4
0,0.0,,A01,stem,5.0,3,0,-,1,5.0 sal,5
1,0.5646714750637699,3.2293101201674754,B01,stem,5.0,3,10,-,1,5.0 sal,5
2,0.1431990426804946,3.007013988129429,C01,stem,5.0,3,30,-,1,5.0 sal,5
3,0.1487822023735682,1.8296641840045835,D01,stem,5.0,3,100,-,1,5.0 sal,5
4,1.0,2.621808615978895,E01,stem,5.0,3,0,-,2,5.0 sal,5
5,0.6787411796729412,3.531002364633311,F01,stem,5.0,3,10,-,2,5.0 sal,5
6,0.1734105263157895,3.002542894016092,G01,stem,5.0,3,30,-,2,5.0 sal,5
7,0.0,,H01,stem,5.0,3,100,-,2,5.0 sal,5
8,0.0,,A02,stem,7.5,3,0,-,1,7.5 sal,5
9,0.9497959688388772,3.658719060539946,B02,stem,7.5,3,10,-,1,7.5 sal,5
10,0.038308292520959575,2.5326196306061415,C02,stem,7.5,3,30,-,1,7.5 sal,5
11,0.1447458684128469,3.1239286249215077,D02,stem,7.5,3,100,-,1,7.5 sal,5
12,1.0,2.7206030268397496,E02,stem,7.5,3,0,-,2,7.5 sal,5
13,0.9604441360166551,3.67383270303723,F02,stem,7.5,3,10,-,2,7.5 sal,5
14,0.026937337402953888,2.3341501861566405,G02,stem,7.5,3,30,-,2,7.5 sal,5
15,0.06496976224007953,2.8638677109461836,H02,stem,7.5,3,100,-,2,7.5 sal,5
16,1.0,2.719231861783277,A03,stem,10.0,3,0,-,1,10.0 sal,5
17,0.0,,B03,stem,10.0,3,10,-,1,10.0 sal,5
18,0.0,,C03,stem,10.0,3,30,-,1,10.0 sal,5
19,0.0,,D03,stem,10.0,3,100,-,1,10.0 sal,5
20,0.0,,E03,stem,10.0,3,0,-,2,10.0 sal,5
21,0.0,,F03,stem,10.0,3,10,-,2,10.0 sal,5
22,0.0,,G03,stem,10.0,3,30,-,2,10.0 sal,5
23,0.0,,H03,stem,10.0,3,100,-,2,10.0 sal,5
24,0.0,,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,5
25,0.43191680995660364,3.3387237934322638,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,5
26,0.16971382323033182,3.051044860180158,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,5
27,0.1895325412161329,2.126542199776654,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,5
28,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,5
29,0.48930793969009734,3.3635520094434486,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,5
30,0.175243107666372,3.0648525785659855,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,5
31,0.0,,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,5
32,0.0,,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,5
33,0.8517159595386268,3.5281923694019457,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,5
34,0.5644424804831345,3.590416616254636,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,5
35,0.4181692674559679,3.2765362311605113,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,5
36,1.0,2.565051045064216,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,5
37,0.8236477100740157,3.4713287365224943,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,5
38,0.5579484153742414,3.5891170957543,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,5
39,0.39539700319124205,3.195951579260543,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,5
40,0.0,,A08,stem,10.0,3,0,+,1,10.0 sal +chlor,5
41,0.0,,B08,stem,10.0,3,10,+,1,10.0 sal +chlor,5
42,0.0,,C08,stem,10.0,3,30,+,1,10.0 sal +chlor,5
43,0.0,,D08,stem,10.0,3,100,+,1,10.0 sal +chlor,5
44,0.0,,E08,stem,10.0,3,0,+,2,10.0 sal +chlor,5
45,0.0,,F08,stem,10.0,3,10,+,2,10.0 sal +chlor,5
46,0.0,,G08,stem,10.0,3,30,+,2,10.0 sal +chlor,5
47,0.0,,H08,stem,10.0,3,100,+,2,10.0 sal +chlor,5
48,1.0,2.7200187730435497,A11,ctrl,0.0,0,0,-,1,naive,5
49,0.9225343523863728,3.628463053352741,B11,ctrl,0.0,0,10,-,1,naive,5
50,0.0,,C11,ctrl,0.0,0,30,-,1,naive,5
51,0.0,,D11,ctrl,0.0,0,100,-,1,naive,5
52,1.0,2.6833422501561524,E11,ctrl,0.0,0,0,-,2,naive,5
53,0.9356845207846326,3.6646573279417143,F11,ctrl,0.0,0,10,-,2,naive,5
54,0.0,,G11,ctrl,0.0,0,30,-,2,naive,5
55,0.0,,H11,ctrl,0.0,0,100,-,2,naive,5
0,1.0,2.6417945872817525,A01,stem,5.0,3,0,-,1,5.0 sal,6
1,0.6105432695285883,3.4651568089888105,B01,stem,5.0,3,10,-,1,5.0 sal,6
2,0.20782655781406198,3.149459386481839,C01,stem,5.0,3,30,-,1,5.0 sal,6
3,0.22024527125337767,2.75725911920393,D01,stem,5.0,3,100,-,1,5.0 sal,6
4,1.0,2.623121377063308,E01,stem,5.0,3,0,-,2,5.0 sal,6
5,0.726700877338189,3.600649917449309,F01,stem,5.0,3,10,-,2,5.0 sal,6
6,0.24979204791216103,3.149187511265106,G01,stem,5.0,3,30,-,2,5.0 sal,6
7,0.18934033809261536,2.799813401955742,H01,stem,5.0,3,100,-,2,5.0 sal,6
8,1.0,2.718185014244436,A02,stem,7.5,3,0,-,1,7.5 sal,6
9,0.8969685736644837,3.592546423960564,B02,stem,7.5,3,10,-,1,7.5 sal,6
10,0.0,,C02,stem,7.5,3,30,-,1,7.5 sal,6
11,0.04403044789593549,2.4490654325845407,D02,stem,7.5,3,100,-,1,7.5 sal,6
12,1.0,2.693463382712536,E02,stem,7.5,3,0,-,2,7.5 sal,6
13,0.9151422140372416,3.5534926302897802,F02,stem,7.5,3,10,-,2,7.5 sal,6
14,0.0,,G02,stem,7.5,3,30,-,2,7.5 sal,6
15,0.03171385869008865,2.228560946138873,H02,stem,7.5,3,100,-,2,7.5 sal,6
16,0.0,,A03,stem,10.0,3,0,-,1,10.0 sal,6
17,0.0,,B03,stem,10.0,3,10,-,1,10.0 sal,6
18,0.0,,C03,stem,10.0,3,30,-,1,10.0 sal,6
19,0.0,,D03,stem,10.0,3,100,-,1,10.0 sal,6
20,0.0,,E03,stem,10.0,3,0,-,2,10.0 sal,6
21,0.0,,F03,stem,10.0,3,10,-,2,10.0 sal,6
22,0.0,,G03,stem,10.0,3,30,-,2,10.0 sal,6
23,0.0,,H03,stem,10.0,3,100,-,2,10.0 sal,6
24,0.0,,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,6
25,0.4932045705246946,3.247277534087789,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,6
26,0.2165399200149195,3.2172445614697405,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,6
27,0.1991881585960884,2.8357444641163188,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,6
28,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,6
29,0.47773161611965104,3.322470690385151,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,6
30,0.24898071276168748,3.1875739791375777,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,6
31,0.13522703711382958,2.950080786011145,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,6
32,1.0,2.521587661792173,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,6
33,0.7766299500072603,3.5096760504979256,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,6
